Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
M10,Undergraduate,ENGL     10,GHOSH B,A,18
M10,Undergraduate,ENGL     10,GHOSH B,A-,22
M10,Undergraduate,ENGL     10,GHOSH B,B+,20
M10,Undergraduate,ENGL     10,GHOSH B,B,7
M10,Undergraduate,ENGL     10,GHOSH B,B-,4
M10,Undergraduate,ENGL     10,GHOSH B,C+,2
M10,Undergraduate,ENGL     10,GHOSH B,C,1
M10,Undergraduate,ENGL     10,GHOSH B,C-,1
M10,Undergraduate,ENGL     10,GHOSH B,D,1
M10,Undergraduate,ENGL     10,GHOSH B,F,2
M10,Undergraduate,ENGL     10,MEGNA P J,A,3
M10,Undergraduate,ENGL     10,MEGNA P J,A-,3
M10,Undergraduate,ENGL     10,MEGNA P J,B+,7
M10,Undergraduate,ENGL     10,MEGNA P J,B,3
M10,Undergraduate,ENGL     10,MEGNA P J,B-,3
M10,Undergraduate,ENGL     10,MEGNA P J,C+,1
M10,Undergraduate,ENGL     50,FASTMAN B J,A+,1
M10,Undergraduate,ENGL     50,FASTMAN B J,A,8
M10,Undergraduate,ENGL     50,FASTMAN B J,A-,11
M10,Undergraduate,ENGL     50,FASTMAN B J,B+,2
M10,Undergraduate,ENGL     50,FASTMAN B J,B,4
M10,Undergraduate,ENGL     50,FASTMAN B J,B-,1
M10,Undergraduate,ENGL     50,FASTMAN B J,C+,1
M10,Undergraduate,ENGL     50,FASTMAN B J,C,2
M10,Undergraduate,ENGL     50,FASTMAN B J,C-,1
M10,Undergraduate,ENGL     50,FASTMAN B J,D+,3
M10,Undergraduate,ENGL    102,DONELAN J H,A,6
M10,Undergraduate,ENGL    102,DONELAN J H,A-,7
M10,Undergraduate,ENGL    102,DONELAN J H,B+,10
M10,Undergraduate,ENGL    102,DONELAN J H,B,1
M10,Undergraduate,ENGL    102,DONELAN J H,B-,2
M10,Undergraduate,ENGL    103A,HEHMEYER J P,A,5
M10,Undergraduate,ENGL    103A,HEHMEYER J P,A-,12
M10,Undergraduate,ENGL    103A,HEHMEYER J P,B+,6
M10,Undergraduate,ENGL    103A,HEHMEYER J P,B,5
M10,Undergraduate,ENGL    103A,HEHMEYER J P,B-,3
M10,Undergraduate,ENGL    103A,HEHMEYER J P,C,1
M10,Undergraduate,ENGL    103A,HEHMEYER J P,C-,1
M10,Undergraduate,ENGL    103A,HEHMEYER J P,F,1
M10,Undergraduate,ENGL    103B,DONNELLY B,A,4
M10,Undergraduate,ENGL    103B,DONNELLY B,A-,3
M10,Undergraduate,ENGL    103B,DONNELLY B,B+,6
M10,Undergraduate,ENGL    103B,DONNELLY B,B,8
M10,Undergraduate,ENGL    103B,DONNELLY B,B-,2
M10,Undergraduate,ENGL    103B,DONNELLY B,C+,2
M10,Undergraduate,ENGL    103B,DONNELLY B,F,4
M10,Undergraduate,ENGL    104A,THOMAS L C,A+,1
M10,Undergraduate,ENGL    104A,THOMAS L C,A,6
M10,Undergraduate,ENGL    104A,THOMAS L C,A-,3
M10,Undergraduate,ENGL    104A,THOMAS L C,B+,1
M10,Undergraduate,ENGL    104A,THOMAS L C,B,6
M10,Undergraduate,ENGL    104A,THOMAS L C,B-,1
M10,Undergraduate,ENGL    104A,THOMAS L C,C+,5
M10,Undergraduate,ENGL    104A,THOMAS L C,C,8
M10,Undergraduate,ENGL    104A,THOMAS L C,C-,1
M10,Undergraduate,ENGL    104A,THOMAS L C,F,1
M10,Undergraduate,ENGL    104B,DUFFY A E,A,1
M10,Undergraduate,ENGL    104B,DUFFY A E,A-,8
M10,Undergraduate,ENGL    104B,DUFFY A E,B+,11
M10,Undergraduate,ENGL    104B,DUFFY A E,B,8
M10,Undergraduate,ENGL    104B,DUFFY A E,B-,1
M10,Undergraduate,ENGL    104B,DUFFY A E,F,1
M10,Undergraduate,ENGL    105B,MEYER S R,A,4
M10,Undergraduate,ENGL    105B,MEYER S R,A-,5
M10,Undergraduate,ENGL    105B,MEYER S R,B+,1
M10,Undergraduate,ENGL    105B,MEYER S R,B,8
M10,Undergraduate,ENGL    105B,MEYER S R,B-,1
M10,Undergraduate,ENGL    105B,MEYER S R,C+,1
M10,Undergraduate,ENGL    105B,MEYER S R,C,2
M10,Undergraduate,ENGL    105B,MEYER S R,F,2
M10,Undergraduate,ENGL    114WR,BOSCAGLI M,A,14
M10,Undergraduate,ENGL    114WR,BOSCAGLI M,A-,6
M10,Undergraduate,ENGL    114WR,BOSCAGLI M,B+,5
M10,Undergraduate,ENGL    114WR,BOSCAGLI M,B,1
M10,Undergraduate,ENGL    114WR,BOSCAGLI M,F,1
M10,Undergraduate,ENGL    121,DAVIS C,A+,2
M10,Undergraduate,ENGL    121,DAVIS C,A,9
M10,Undergraduate,ENGL    121,DAVIS C,A-,4
M10,Undergraduate,ENGL    121,DAVIS C,B+,1
M10,Undergraduate,ENGL    121,DAVIS C,B,5
M10,Undergraduate,ENGL    121,DAVIS C,B-,3
M10,Undergraduate,ENGL    121,DAVIS C,C,5
M10,Undergraduate,ENGL    121,DAVIS C,F,3
M10,Undergraduate,ENGL    122NE,GILMORE T B,A,10
M10,Undergraduate,ENGL    122NE,GILMORE T B,A-,2
M10,Undergraduate,ENGL    122NE,GILMORE T B,B+,8
M10,Undergraduate,ENGL    122NE,GILMORE T B,B,4
M10,Undergraduate,ENGL    122NE,GILMORE T B,B-,2
M10,Undergraduate,ENGL    122NE,GILMORE T B,C+,1
M10,Undergraduate,ENGL    122NE,GILMORE T B,F,1
M10,Undergraduate,ENGL    124,PECCHENINO D,A+,1
M10,Undergraduate,ENGL    124,PECCHENINO D,A,2
M10,Undergraduate,ENGL    124,PECCHENINO D,A-,2
M10,Undergraduate,ENGL    124,PECCHENINO D,B+,12
M10,Undergraduate,ENGL    124,PECCHENINO D,B,5
M10,Undergraduate,ENGL    124,PECCHENINO D,B-,1
M10,Undergraduate,ENGL    124,PECCHENINO D,C+,2
M10,Undergraduate,ENGL    124,PECCHENINO D,C,1
M10,Undergraduate,ENGL    124,PECCHENINO D,D,1
M10,Undergraduate,ENGL    124,PECCHENINO D,F,3
M10,Undergraduate,ENGL    129,KEARNEY K P,A,8
M10,Undergraduate,ENGL    129,KEARNEY K P,A-,1
M10,Undergraduate,ENGL    129,KEARNEY K P,B+,4
M10,Undergraduate,ENGL    129,KEARNEY K P,B,1
M10,Undergraduate,ENGL    129,KEARNEY K P,F,4
M10,Undergraduate,ENGL    134AA,HUANG YU,A,17
M10,Undergraduate,ENGL    134AA,HUANG YU,A-,9
M10,Undergraduate,ENGL    134AA,HUANG YU,B+,3
M10,Undergraduate,ENGL    134AA,HUANG YU,B,4
M10,Undergraduate,ENGL    134AA,HUANG YU,C+,1
M10,Undergraduate,ENGL    140,FERNANDES M K,A,2
M10,Undergraduate,ENGL    140,FERNANDES M K,A-,6
M10,Undergraduate,ENGL    140,FERNANDES M K,B+,4
M10,Undergraduate,ENGL    140,FERNANDES M K,B,3
