Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
M13,Graduate,ED   WL 321M,BAULER C V,S,6
M13,Graduate,ED   WL 341,SLOAN T F,S,6
M13,Graduate,ED   WL 371,BAULER C V,S,6
