Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
M19,Undergraduate,ITAL      1,BORROMEO C,A+,1
M19,Undergraduate,ITAL      1,BORROMEO C,A,3
M19,Undergraduate,ITAL      1,BORROMEO C,A-,5
M19,Undergraduate,ITAL      1,BORROMEO C,B+,3
M19,Undergraduate,ITAL      1,BORROMEO C,B,1
M19,Undergraduate,ITAL      1,BORROMEO C,C+,1
M19,Undergraduate,ITAL      2,DAHL SARNELLI,A+,3
M19,Undergraduate,ITAL      2,DAHL SARNELLI,A,2
M19,Undergraduate,ITAL      2,DAHL SARNELLI,A-,4
M19,Undergraduate,ITAL      2,DAHL SARNELLI,B+,2
M19,Undergraduate,ITAL      2,DAHL SARNELLI,B-,1
M19,Undergraduate,ITAL      3,DE SIMONE T,A,2
M19,Undergraduate,ITAL      3,DE SIMONE T,A-,1
M19,Undergraduate,ITAL      3,DE SIMONE T,B+,2
M19,Undergraduate,ITAL      3,DE SIMONE T,B,2
M19,Undergraduate,ITAL      3,DE SIMONE T,B-,5
M19,Undergraduate,ITAL      3,DE SIMONE T,C+,1
M19,Undergraduate,ITAL      3,DE SIMONE T,C,1
M19,Undergraduate,ITAL     20X,PADULA V,A+,2
M19,Undergraduate,ITAL     20X,PADULA V,A,9
M19,Undergraduate,ITAL     20X,PADULA V,A-,2
M19,Undergraduate,ITAL     20X,PADULA V,B+,3
M19,Undergraduate,ITAL     20X,PADULA V,B,7
M19,Undergraduate,ITAL     20X,PADULA V,C,1
M19,Undergraduate,ITAL     20X,PADULA V,D,1
