Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
S21,Undergraduate,ARTHI   107A,MEADOW M A,A,13
S21,Undergraduate,ARTHI   107A,MEADOW M A,A-,11
S21,Undergraduate,ARTHI   107A,MEADOW M A,A+,6
S21,Undergraduate,ARTHI   107A,MEADOW M A,B,4
S21,Undergraduate,ARTHI   107A,MEADOW M A,B-,1
S21,Undergraduate,ARTHI   107A,MEADOW M A,B+,5
S21,Undergraduate,ARTHI   107A,MEADOW M A,C,1
S21,Undergraduate,ARTHI   107A,MEADOW M A,C-,1
S21,Undergraduate,ARTHI   107A,MEADOW M A,F,2
S21,Undergraduate,CHEM    113C,METIU H I,A,31
S21,Undergraduate,CHEM    113C,METIU H I,A-,19
S21,Undergraduate,CHEM    113C,METIU H I,A+,9
S21,Undergraduate,CHEM    113C,METIU H I,B,11
S21,Undergraduate,CHEM    113C,METIU H I,B+,6
S21,Undergraduate,CHEM    113C,METIU H I,C,5
S21,Undergraduate,CHEM    113C,METIU H I,C-,1
S21,Undergraduate,COMM     89,MEROLLA A J,A,100
S21,Undergraduate,COMM     89,MEROLLA A J,A-,37
S21,Undergraduate,COMM     89,MEROLLA A J,B,22
S21,Undergraduate,COMM     89,MEROLLA A J,B-,10
S21,Undergraduate,COMM     89,MEROLLA A J,B+,27
S21,Undergraduate,COMM     89,MEROLLA A J,C,5
S21,Undergraduate,COMM     89,MEROLLA A J,C+,1
S21,Undergraduate,COMM     89,MEROLLA A J,D,1
S21,Undergraduate,COMM     89,MEROLLA A J,D+,1
S21,Undergraduate,COMM     89,MEROLLA A J,F,10
S21,Undergraduate,COMM    174,METZGER M J,A,4
S21,Undergraduate,COMM    174,METZGER M J,A-,8
S21,Undergraduate,COMM    174,METZGER M J,B,1
S21,Undergraduate,COMM    174,METZGER M J,B-,5
S21,Undergraduate,COMM    174,METZGER M J,B+,2
S21,Undergraduate,COMM    174,METZGER M J,C,2
S21,Undergraduate,COMM    174,METZGER M J,C-,1
S21,Undergraduate,COMM    174,METZGER M J,F,2
S21,Graduate,COMM    505,METZGER M J,S,30
S21,Graduate,COMM    505,METZGER M J,U,2
S21,Graduate,ED      370,MEYER M N,S,5
S21,Graduate,ESM     401D,MENG K C,A,5
S21,Graduate,ESM     510,MELACK J M,S,6
S21,Undergraduate,FAMST    55QM,MELNICK R D,A,20
S21,Undergraduate,FAMST    55QM,MELNICK R D,A-,21
S21,Undergraduate,FAMST    55QM,MELNICK R D,A+,3
S21,Undergraduate,FAMST    55QM,MELNICK R D,B,7
S21,Undergraduate,FAMST    55QM,MELNICK R D,B-,5
S21,Undergraduate,FAMST    55QM,MELNICK R D,B+,14
S21,Undergraduate,FAMST    55QM,MELNICK R D,C+,1
S21,Undergraduate,FAMST    55QM,MELNICK R D,F,2
S21,Undergraduate,FAMST   187AN,MELNICK R D,A,6
S21,Undergraduate,FAMST   187AN,MELNICK R D,A-,3
S21,Undergraduate,FAMST   187AN,MELNICK R D,A+,3
