Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
S21,Undergraduate,RG ST     3,HILLIS G A,A,19
S21,Undergraduate,RG ST     3,HILLIS G A,A-,2
S21,Undergraduate,RG ST     3,HILLIS G A,A+,15
S21,Undergraduate,RG ST     3,HILLIS G A,B,7
S21,Undergraduate,RG ST     3,HILLIS G A,B-,1
S21,Undergraduate,RG ST     3,HILLIS G A,B+,3
S21,Undergraduate,RG ST     3,HILLIS G A,C,2
S21,Undergraduate,RG ST     3,HILLIS G A,C-,1
S21,Undergraduate,RG ST     3,HILLIS G A,D,1
S21,Undergraduate,RG ST     3,HILLIS G A,D-,1
S21,Undergraduate,RG ST     3,HILLIS G A,F,4
S21,Undergraduate,RG ST     6,AHMAD A A,A,7
S21,Undergraduate,RG ST     6,AHMAD A A,A-,7
S21,Undergraduate,RG ST     6,AHMAD A A,A+,1
S21,Undergraduate,RG ST     6,AHMAD A A,B,2
S21,Undergraduate,RG ST     6,AHMAD A A,B-,8
S21,Undergraduate,RG ST     6,AHMAD A A,B+,7
S21,Undergraduate,RG ST     6,AHMAD A A,C+,5
S21,Undergraduate,RG ST     6,AHMAD A A,D,1
S21,Undergraduate,RG ST     6,AHMAD A A,F,7
S21,Undergraduate,RG ST    10C,CAMPO M,A,6
S21,Undergraduate,RG ST    10C,CAMPO M,A-,1
S21,Undergraduate,RG ST    10C,CAMPO M,A+,9
S21,Undergraduate,RG ST    10C,CAMPO M,B,2
S21,Undergraduate,RG ST    10C,CAMPO M,B+,4
S21,Undergraduate,RG ST    10C,CAMPO M,C,1
S21,Undergraduate,RG ST    10F,EL OMARI R M,A,4
S21,Undergraduate,RG ST    10F,EL OMARI R M,A-,6
S21,Undergraduate,RG ST    10F,EL OMARI R M,A+,2
S21,Undergraduate,RG ST    10F,EL OMARI R M,B,2
S21,Undergraduate,RG ST    10F,EL OMARI R M,C+,2
S21,Undergraduate,RG ST    14,JOHNSON G B,A,48
S21,Undergraduate,RG ST    14,JOHNSON G B,A-,16
S21,Undergraduate,RG ST    14,JOHNSON G B,A+,2
S21,Undergraduate,RG ST    14,JOHNSON G B,B,15
S21,Undergraduate,RG ST    14,JOHNSON G B,B-,6
S21,Undergraduate,RG ST    14,JOHNSON G B,B+,8
S21,Undergraduate,RG ST    14,JOHNSON G B,C,3
S21,Undergraduate,RG ST    14,JOHNSON G B,C+,3
S21,Undergraduate,RG ST    14,JOHNSON G B,F,1
S21,Undergraduate,RG ST    16,ELISON W N,A,19
S21,Undergraduate,RG ST    16,ELISON W N,A-,9
S21,Undergraduate,RG ST    16,ELISON W N,A+,10
S21,Undergraduate,RG ST    16,ELISON W N,B,3
S21,Undergraduate,RG ST    16,ELISON W N,B-,4
S21,Undergraduate,RG ST    16,ELISON W N,B+,5
S21,Undergraduate,RG ST    16,ELISON W N,C,2
S21,Undergraduate,RG ST    16,ELISON W N,F,2
S21,Undergraduate,RG ST    16,PEREZ E,A,19
S21,Undergraduate,RG ST    16,PEREZ E,A-,9
S21,Undergraduate,RG ST    16,PEREZ E,A+,10
S21,Undergraduate,RG ST    16,PEREZ E,B,3
S21,Undergraduate,RG ST    16,PEREZ E,B-,4
S21,Undergraduate,RG ST    16,PEREZ E,B+,5
S21,Undergraduate,RG ST    16,PEREZ E,C,2
S21,Undergraduate,RG ST    16,PEREZ E,F,2
S21,Undergraduate,RG ST    19,HOLDREGE B A,A,33
