Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
W19,Undergraduate,LAIS    100,BERMUDEZ S,A+,2
W19,Undergraduate,LAIS    100,BERMUDEZ S,A,16
W19,Undergraduate,LAIS    100,BERMUDEZ S,A-,9
W19,Undergraduate,LAIS    100,BERMUDEZ S,B+,4
W19,Undergraduate,LAIS    100,BERMUDEZ S,B-,1
W19,Undergraduate,LAIS    195A,CAMPBELL E W,A+,1
W19,Graduate,LAIS    200,MENDEZ S C,A,1
W19,Graduate,LAIS    200,MENDEZ S C,A-,3
W19,Graduate,LAIS    596,COBO BETANCOU,A,1
W19,Graduate,LAIS    596,MENDEZ S C,A,1
W19,Graduate,LAIS    598,MENDEZ S C,S,1
