Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
S10,Undergraduate,EACS      4B,BERRY M S,A,20
S10,Undergraduate,EACS      4B,BERRY M S,A-,13
S10,Undergraduate,EACS      4B,BERRY M S,B+,31
S10,Undergraduate,EACS      4B,BERRY M S,B,23
S10,Undergraduate,EACS      4B,BERRY M S,B-,15
S10,Undergraduate,EACS      4B,BERRY M S,C+,12
S10,Undergraduate,EACS      4B,BERRY M S,C,6
S10,Undergraduate,EACS      4B,BERRY M S,C-,4
S10,Undergraduate,EACS      4B,BERRY M S,F,5
S10,Undergraduate,EACS      4B,NATHAN J,A,20
S10,Undergraduate,EACS      4B,NATHAN J,A-,13
S10,Undergraduate,EACS      4B,NATHAN J,B+,31
S10,Undergraduate,EACS      4B,NATHAN J,B,23
S10,Undergraduate,EACS      4B,NATHAN J,B-,15
S10,Undergraduate,EACS      4B,NATHAN J,C+,12
S10,Undergraduate,EACS      4B,NATHAN J,C,6
S10,Undergraduate,EACS      4B,NATHAN J,C-,4
S10,Undergraduate,EACS      4B,NATHAN J,F,5
S10,Undergraduate,EACS    130,PAI H I,A,1
S10,Undergraduate,EACS    130,PAI H I,A-,3
S10,Undergraduate,EACS    130,PAI H I,B+,6
S10,Undergraduate,EACS    130,PAI H I,B,6
S10,Undergraduate,EACS    130,PAI H I,B-,6
S10,Undergraduate,EACS    130,PAI H I,C+,3
S10,Undergraduate,EACS    130,PAI H I,C,1
S10,Undergraduate,EACS    130,PAI H I,C-,2
S10,Undergraduate,EACS    130,PAI H I,F,1
