Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
F10,Undergraduate,MCDB      1A,BUSH D S,A+,10
F10,Undergraduate,MCDB      1A,BUSH D S,A,100
F10,Undergraduate,MCDB      1A,BUSH D S,A-,38
F10,Undergraduate,MCDB      1A,BUSH D S,B+,31
F10,Undergraduate,MCDB      1A,BUSH D S,B,144
F10,Undergraduate,MCDB      1A,BUSH D S,B-,20
F10,Undergraduate,MCDB      1A,BUSH D S,C+,21
F10,Undergraduate,MCDB      1A,BUSH D S,C,302
F10,Undergraduate,MCDB      1A,BUSH D S,C-,23
F10,Undergraduate,MCDB      1A,BUSH D S,D,68
F10,Undergraduate,MCDB      1A,BUSH D S,F,30
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,A+,10
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,A,100
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,A-,38
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,B+,31
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,B,144
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,B-,20
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,C+,21
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,C,302
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,C-,23
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,D,68
F10,Undergraduate,MCDB      1A,CHRISTOFFERSE,F,30
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,A+,10
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,A,100
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,A-,38
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,B+,31
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,B,144
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,B-,20
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,C+,21
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,C,302
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,C-,23
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,D,68
F10,Undergraduate,MCDB      1A,FEINSTEIN S C,F,30
F10,Undergraduate,MCDB      1A,WILSON L,A+,10
F10,Undergraduate,MCDB      1A,WILSON L,A,100
F10,Undergraduate,MCDB      1A,WILSON L,A-,38
F10,Undergraduate,MCDB      1A,WILSON L,B+,31
F10,Undergraduate,MCDB      1A,WILSON L,B,144
F10,Undergraduate,MCDB      1A,WILSON L,B-,20
F10,Undergraduate,MCDB      1A,WILSON L,C+,21
F10,Undergraduate,MCDB      1A,WILSON L,C,302
F10,Undergraduate,MCDB      1A,WILSON L,C-,23
F10,Undergraduate,MCDB      1A,WILSON L,D,68
F10,Undergraduate,MCDB      1A,WILSON L,F,30
F10,Undergraduate,MCDB      1AL,BUSH D S,A+,3
F10,Undergraduate,MCDB      1AL,BUSH D S,A,122
F10,Undergraduate,MCDB      1AL,BUSH D S,A-,26
F10,Undergraduate,MCDB      1AL,BUSH D S,B+,61
F10,Undergraduate,MCDB      1AL,BUSH D S,B,183
F10,Undergraduate,MCDB      1AL,BUSH D S,B-,27
F10,Undergraduate,MCDB      1AL,BUSH D S,C+,59
