Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
F11,Undergraduate,CNCSP   101,ISRAEL T,A+,1
F11,Undergraduate,CNCSP   101,ISRAEL T,A,23
F11,Undergraduate,CNCSP   101,ISRAEL T,A-,29
F11,Undergraduate,CNCSP   101,ISRAEL T,B+,22
F11,Undergraduate,CNCSP   101,ISRAEL T,B,24
F11,Undergraduate,CNCSP   101,ISRAEL T,B-,11
F11,Undergraduate,CNCSP   101,ISRAEL T,C+,8
F11,Undergraduate,CNCSP   101,ISRAEL T,C,4
F11,Undergraduate,CNCSP   101,ISRAEL T,C-,4
F11,Undergraduate,CNCSP   101,ISRAEL T,D+,1
F11,Undergraduate,CNCSP   101,ISRAEL T,F,1
F11,Undergraduate,CNCSP   102,QUIRK M P,P,54
F11,Undergraduate,CNCSP   102,QUIRK M P,NP,2
F11,Undergraduate,CNCSP   110,QUIRK M P,A,97
F11,Undergraduate,CNCSP   110,QUIRK M P,B,2
F11,Undergraduate,CNCSP   199RA,JIMERSON S R,A+,2
F11,Undergraduate,CNCSP   199RA,JIMERSON S R,A,29
F11,Undergraduate,CNCSP   199RA,JIMERSON S R,B-,1
F11,Undergraduate,CNCSP   199RA,MORGAN M L,A,3
F11,Undergraduate,CNCSP   199RA,MORGAN M L,B,2
F11,Undergraduate,CNCSP   199RA,MORGAN M L,B-,1
F11,Graduate,CNCSP   200,QUIRK M P,A,5
F11,Graduate,CNCSP   200,QUIRK M P,A-,3
F11,Graduate,CNCSP   200,QUIRK M P,B+,2
F11,Graduate,CNCSP   209A,COSDEN M A,S,6
F11,Graduate,CNCSP   209A,JIMERSON S R,S,7
F11,Graduate,CNCSP   209A,KIA-KEATING M,S,6
F11,Graduate,CNCSP   209A,KOEGEL R L,S,8
F11,Graduate,CNCSP   209A,MORGAN M L,S,5
F11,Graduate,CNCSP   209A,SMITH S R,S,6
F11,Graduate,CNCSP   210,LANDE E S,A+,3
F11,Graduate,CNCSP   210,LANDE E S,A,11
F11,Graduate,CNCSP   210,LANDE E S,B+,2
F11,Graduate,CNCSP   210,LANDE E S,B,2
F11,Graduate,CNCSP   220,JIMERSON S R,A,6
F11,Graduate,CNCSP   220,JIMERSON S R,A-,1
F11,Graduate,CNCSP   224A,COSDEN M A,S,18
F11,Graduate,CNCSP   227,MORGAN M L,A,13
F11,Graduate,CNCSP   250,VERNON T W,A,16
F11,Graduate,CNCSP   250,VERNON T W,A-,1
F11,Graduate,CNCSP   250,VERNON T W,B+,1
F11,Graduate,CNCSP   260A,MORGAN M L,A,12
F11,Graduate,CNCSP   260A,MORGAN M L,B,1
F11,Graduate,CNCSP   264A,CONOLEY J C,S,18
F11,Graduate,CNCSP   264A,ZETZER H A,S,18
F11,Graduate,CNCSP   270,CONOLEY C W,S,5
F11,Graduate,CNCSP   270,COSDEN M A,S,6
F11,Graduate,CNCSP   270,JIMERSON S R,S,7
F11,Graduate,CNCSP   271B,LANDE E S,S,11
F11,Graduate,CNCSP   272,ZETZER H A,S,11
F11,Graduate,CNCSP   273,KOEGEL R L,S,8
F11,Graduate,CNCSP   274A,LAURIE E A,A+,1
F11,Graduate,CNCSP   274A,LAURIE E A,A,5
F11,Graduate,CNCSP   274D,SHARKEY J D,S,6
F11,Graduate,CNCSP   275,SHARKEY J D,S,9
F11,Graduate,CNCSP   279A,SMITH S R,S,14
F11,Graduate,CNCSP   293,ISRAEL T,A+,2
F11,Graduate,CNCSP   293,ISRAEL T,A,9
F11,Graduate,CNCSP   293,ISRAEL T,A-,3
F11,Graduate,CNCSP   293,ISRAEL T,B+,2
F11,Graduate,CNCSP   597,MORGAN M L,S,5
