Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
F11,Undergraduate,SOC       1,GORDON A F,A+,4
F11,Undergraduate,SOC       1,GORDON A F,A,131
F11,Undergraduate,SOC       1,GORDON A F,A-,105
F11,Undergraduate,SOC       1,GORDON A F,B+,85
F11,Undergraduate,SOC       1,GORDON A F,B,83
F11,Undergraduate,SOC       1,GORDON A F,B-,36
F11,Undergraduate,SOC       1,GORDON A F,C+,15
F11,Undergraduate,SOC       1,GORDON A F,C,23
F11,Undergraduate,SOC       1,GORDON A F,C-,7
F11,Undergraduate,SOC       1,GORDON A F,D+,2
F11,Undergraduate,SOC       1,GORDON A F,D,2
F11,Undergraduate,SOC       1,GORDON A F,D-,1
F11,Undergraduate,SOC       1,GORDON A F,F,8
F11,Undergraduate,SOC       1H,GORDON A F,A,11
F11,Undergraduate,SOC     108F,SKAPOULLI E,A+,2
F11,Undergraduate,SOC     108F,SKAPOULLI E,A,14
F11,Undergraduate,SOC     108F,SKAPOULLI E,A-,21
F11,Undergraduate,SOC     108F,SKAPOULLI E,B+,11
F11,Undergraduate,SOC     108F,SKAPOULLI E,B,6
F11,Undergraduate,SOC     108F,SKAPOULLI E,B-,3
F11,Undergraduate,SOC     108F,SKAPOULLI E,C+,4
F11,Undergraduate,SOC     108F,SKAPOULLI E,C,2
F11,Undergraduate,SOC     108F,SKAPOULLI E,C-,3
F11,Undergraduate,SOC     108ST,BUDESA J M,A+,2
F11,Undergraduate,SOC     108ST,BUDESA J M,A,9
F11,Undergraduate,SOC     108ST,BUDESA J M,A-,19
F11,Undergraduate,SOC     108ST,BUDESA J M,B+,10
F11,Undergraduate,SOC     108ST,BUDESA J M,B,9
F11,Undergraduate,SOC     108ST,BUDESA J M,B-,7
F11,Undergraduate,SOC     108ST,BUDESA J M,C+,4
F11,Undergraduate,SOC     108ST,BUDESA J M,F,1
F11,Undergraduate,SOC     122,RAWLINGS C M,A+,1
F11,Undergraduate,SOC     122,RAWLINGS C M,A,14
F11,Undergraduate,SOC     122,RAWLINGS C M,A-,19
F11,Undergraduate,SOC     122,RAWLINGS C M,B+,13
F11,Undergraduate,SOC     122,RAWLINGS C M,B,11
F11,Undergraduate,SOC     122,RAWLINGS C M,B-,12
F11,Undergraduate,SOC     122,RAWLINGS C M,C+,3
F11,Undergraduate,SOC     122,RAWLINGS C M,C,1
F11,Undergraduate,SOC     122,RAWLINGS C M,C-,3
F11,Undergraduate,SOC     122,RAWLINGS C M,D,2
F11,Undergraduate,SOC     122GI,ROBINSON W I,A+,36
F11,Undergraduate,SOC     122GI,ROBINSON W I,A,40
F11,Undergraduate,SOC     122GI,ROBINSON W I,A-,22
F11,Undergraduate,SOC     122GI,ROBINSON W I,B+,17
F11,Undergraduate,SOC     122GI,ROBINSON W I,B,32
F11,Undergraduate,SOC     122GI,ROBINSON W I,B-,13
F11,Undergraduate,SOC     122GI,ROBINSON W I,C+,5
F11,Undergraduate,SOC     122GI,ROBINSON W I,C,12
F11,Undergraduate,SOC     122GI,ROBINSON W I,C-,3
F11,Undergraduate,SOC     122GI,ROBINSON W I,D,6
F11,Undergraduate,SOC     122GI,ROBINSON W I,D-,1
F11,Undergraduate,SOC     122GI,ROBINSON W I,F,2
F11,Undergraduate,SOC     130,APPELBAUM R,A,11
F11,Undergraduate,SOC     130,APPELBAUM R,A-,7
F11,Undergraduate,SOC     130,APPELBAUM R,B+,4
