Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
W17,Undergraduate,GEOG      3A,MONTINI T L,A+,18
W17,Undergraduate,GEOG      3A,MONTINI T L,A,24
W17,Undergraduate,GEOG      3A,MONTINI T L,A-,20
W17,Undergraduate,GEOG      3A,MONTINI T L,B+,33
W17,Undergraduate,GEOG      3A,MONTINI T L,B,29
W17,Undergraduate,GEOG      3A,MONTINI T L,B-,32
W17,Undergraduate,GEOG      3A,MONTINI T L,C+,21
W17,Undergraduate,GEOG      3A,MONTINI T L,C,17
W17,Undergraduate,GEOG      3A,MONTINI T L,C-,7
W17,Undergraduate,GEOG      3A,MONTINI T L,D+,2
W17,Undergraduate,GEOG      3A,MONTINI T L,D,1
W17,Undergraduate,GEOG      3A,MONTINI T L,F,13
W17,Undergraduate,GEOG      5,CHRASTIL E R,A+,10
W17,Undergraduate,GEOG      5,CHRASTIL E R,A,21
W17,Undergraduate,GEOG      5,CHRASTIL E R,A-,36
W17,Undergraduate,GEOG      5,CHRASTIL E R,B+,36
W17,Undergraduate,GEOG      5,CHRASTIL E R,B,47
W17,Undergraduate,GEOG      5,CHRASTIL E R,B-,44
W17,Undergraduate,GEOG      5,CHRASTIL E R,C+,29
W17,Undergraduate,GEOG      5,CHRASTIL E R,C,18
W17,Undergraduate,GEOG      5,CHRASTIL E R,C-,11
W17,Undergraduate,GEOG      5,CHRASTIL E R,D,1
W17,Undergraduate,GEOG      5,CHRASTIL E R,D-,2
W17,Undergraduate,GEOG      5,CHRASTIL E R,F,5
W17,Undergraduate,GEOG     20,SWEENEY S H,A+,10
W17,Undergraduate,GEOG     20,SWEENEY S H,A,21
W17,Undergraduate,GEOG     20,SWEENEY S H,A-,60
W17,Undergraduate,GEOG     20,SWEENEY S H,B+,58
W17,Undergraduate,GEOG     20,SWEENEY S H,B,26
W17,Undergraduate,GEOG     20,SWEENEY S H,B-,29
W17,Undergraduate,GEOG     20,SWEENEY S H,C+,67
W17,Undergraduate,GEOG     20,SWEENEY S H,C,23
W17,Undergraduate,GEOG     20,SWEENEY S H,F,7
W17,Undergraduate,GEOG    110,DE CARVALHO L,A+,12
W17,Undergraduate,GEOG    110,DE CARVALHO L,A,21
W17,Undergraduate,GEOG    110,DE CARVALHO L,A-,16
W17,Undergraduate,GEOG    110,DE CARVALHO L,B+,3
W17,Undergraduate,GEOG    111B,GOULIAS K,A,5
W17,Undergraduate,GEOG    115B,CHU V W,A+,2
W17,Undergraduate,GEOG    115B,CHU V W,A,7
W17,Undergraduate,GEOG    115B,CHU V W,A-,7
W17,Undergraduate,GEOG    115B,CHU V W,B+,9
W17,Undergraduate,GEOG    115B,CHU V W,B,6
W17,Undergraduate,GEOG    115B,CHU V W,B-,7
