Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
S19,Undergraduate,CH E    198,FREDRICKSON G,A,1
S19,Graduate,CH E    291,FREDRICKSON G,S,5
S19,Graduate,CH E    596,FREDRICKSON G,S,3
S19,Graduate,CH E    599,FREDRICKSON G,S,3
S19,Graduate,EACS    596,FRUHSTUCK S,A,1
S19,Graduate,EACS    597,FRUHSTUCK S,S,1
S19,Graduate,EACS    599,FRUHSTUCK S,S,1
S19,Graduate,ESM     262,FREW J E,A+,2
S19,Graduate,ESM     262,FREW J E,A,24
S19,Graduate,ESM     262,FREW J E,A-,3
S19,Graduate,ESM     262,FREW J E,B+,2
S19,Graduate,ESM     262,FREW J E,B,1
S19,Graduate,ESM     401A,FREW J E,A,4
S19,Graduate,ESM     401D,FREW J E,A+,4
S19,Graduate,ESM     401D,FREW J E,B+,1
S19,Graduate,ESM     595JF,FREW J E,A,6
S19,Graduate,ESM     596,FREW J E,A,2
S19,Undergraduate,FR        1,D'ANCA C,A,7
S19,Undergraduate,FR        1,D'ANCA C,A-,2
S19,Undergraduate,FR        1,D'ANCA C,B+,1
S19,Undergraduate,FR        1,D'ANCA C,B,7
S19,Undergraduate,FR        1,D'ANCA C,B-,2
S19,Undergraduate,FR        1,D'ANCA C,C,2
S19,Undergraduate,FR        1,MENDES BRAGA,A+,1
S19,Undergraduate,FR        1,MENDES BRAGA,A,4
S19,Undergraduate,FR        1,MENDES BRAGA,A-,2
S19,Undergraduate,FR        1,MENDES BRAGA,B+,3
S19,Undergraduate,FR        1,MENDES BRAGA,B,5
S19,Undergraduate,FR        1,MENDES BRAGA,B-,1
S19,Undergraduate,FR        1,MENDES BRAGA,C+,1
S19,Undergraduate,FR        1,MENDES BRAGA,C,2
S19,Undergraduate,FR        1,MENDES BRAGA,D-,1
S19,Undergraduate,FR        1,MENDES BRAGA,F,1
S19,Undergraduate,FR        1,SCHULTZ J M,A,7
S19,Undergraduate,FR        1,SCHULTZ J M,A-,2
S19,Undergraduate,FR        1,SCHULTZ J M,B+,1
S19,Undergraduate,FR        1,SCHULTZ J M,B,7
S19,Undergraduate,FR        1,SCHULTZ J M,B-,2
S19,Undergraduate,FR        1,SCHULTZ J M,C,2
S19,Undergraduate,FR        1,ZISERMAN P,A+,2
S19,Undergraduate,FR        1,ZISERMAN P,A,7
S19,Undergraduate,FR        1,ZISERMAN P,A-,3
S19,Undergraduate,FR        1,ZISERMAN P,B+,3
S19,Undergraduate,FR        1,ZISERMAN P,B-,1
S19,Undergraduate,FR        2,MENDES BRAGA,A+,2
S19,Undergraduate,FR        2,MENDES BRAGA,A,1
S19,Undergraduate,FR        2,MENDES BRAGA,A-,3
S19,Undergraduate,FR        2,MENDES BRAGA,B+,2
S19,Undergraduate,FR        2,MENDES BRAGA,B-,3
S19,Undergraduate,FR        2,MENDES BRAGA,D+,1
S19,Undergraduate,FR        2,MENDES BRAGA,F,4
S19,Undergraduate,FR        2,ROBERTS S C,A+,2
S19,Undergraduate,FR        2,ROBERTS S C,A,7
S19,Undergraduate,FR        2,ROBERTS S C,A-,1
S19,Undergraduate,FR        2,ROBERTS S C,B+,3
S19,Undergraduate,FR        2,ROBERTS S C,B,1
S19,Undergraduate,FR        2,ROBERTS S C,C+,1
S19,Undergraduate,FR        2,ROBERTS S C,C,2
S19,Undergraduate,FR        2,ROBERTS S C,D+,1
S19,Undergraduate,FR        2,ZISERMAN P,A+,5
S19,Undergraduate,FR        2,ZISERMAN P,A,6
S19,Undergraduate,FR        2,ZISERMAN P,A-,1
S19,Undergraduate,FR        2,ZISERMAN P,B+,3
S19,Undergraduate,FR        2,ZISERMAN P,B,2
S19,Undergraduate,FR        2,ZISERMAN P,B-,2
S19,Undergraduate,FR        2,ZISERMAN P,C+,1
S19,Undergraduate,FR        2,ZISERMAN P,D,1
S19,Undergraduate,FR        2,ZISERMAN P,F,1
S19,Undergraduate,FR        3,DESGENS-MARTI,A+,3
S19,Undergraduate,FR        3,DESGENS-MARTI,A,4
S19,Undergraduate,FR        3,DESGENS-MARTI,A-,7
S19,Undergraduate,FR        3,DESGENS-MARTI,B+,3
S19,Undergraduate,FR        3,DESGENS-MARTI,B,4
