Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
W14,Undergraduate,TMP     111,GREATHOUSE J,P,108
W14,Undergraduate,TMP     111,GREATHOUSE J,NP,9
W14,Undergraduate,TMP     120,BOGART K S,A+,2
W14,Undergraduate,TMP     120,BOGART K S,A,6
W14,Undergraduate,TMP     120,BOGART K S,A-,9
W14,Undergraduate,TMP     120,BOGART K S,B+,11
W14,Undergraduate,TMP     120,BOGART K S,B,10
W14,Undergraduate,TMP     120,BOGART K S,C,1
W14,Undergraduate,TMP     134,GREATHOUSE J,A+,16
W14,Undergraduate,TMP     134,GREATHOUSE J,A,16
W14,Undergraduate,TMP     134,GREATHOUSE J,A-,9
W14,Undergraduate,TMP     134,GREATHOUSE J,B+,4
W14,Undergraduate,TMP     134,GREATHOUSE J,B,11
W14,Undergraduate,TMP     134,GREATHOUSE J,B-,8
W14,Undergraduate,TMP     134,GREATHOUSE J,C+,3
W14,Undergraduate,TMP     134,GREATHOUSE J,C,3
W14,Undergraduate,TMP     134,GREATHOUSE J,C-,2
W14,Undergraduate,TMP     134,GREATHOUSE J,D,1
W14,Undergraduate,TMP     134,GREATHOUSE J,F,2
W14,Undergraduate,TMP     144,FELDMAN J E,A+,1
W14,Undergraduate,TMP     144,FELDMAN J E,A,9
W14,Undergraduate,TMP     144,FELDMAN J E,A-,2
W14,Undergraduate,TMP     144,FELDMAN J E,B+,1
W14,Undergraduate,TMP     148A,FUNK J,P,6
W14,Undergraduate,TMP     149,ZAHM S,A,8
W14,Undergraduate,TMP     149,ZAHM S,A-,6
W14,Undergraduate,TMP     149,ZAHM S,B+,3
W14,Undergraduate,TMP     149,ZAHM S,B,1
W14,Undergraduate,TMP     149,ZAHM S,B-,5
W14,Undergraduate,TMP     191VE,YORK R A,A,7
W14,Undergraduate,TMP     191VE,YORK R A,A-,6
W14,Undergraduate,TMP     191VE,YORK R A,B+,5
W14,Undergraduate,TMP     191VE,YORK R A,B,1
W14,Graduate,TMP     246,ADORNETTO D,A+,1
W14,Graduate,TMP     246,ADORNETTO D,A,4
W14,Graduate,TMP     246,ADORNETTO D,A-,10
W14,Graduate,TMP     246,ADORNETTO D,B+,1
W14,Graduate,TMP     246,ADORNETTO D,B,1
W14,Graduate,TMP     268A,FUNK J,S,15
