Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
S18,Undergraduate,ENGR      3,MOEHLIS J M,A+,14
S18,Undergraduate,ENGR      3,MOEHLIS J M,A,20
S18,Undergraduate,ENGR      3,MOEHLIS J M,A-,13
S18,Undergraduate,ENGR      3,MOEHLIS J M,B+,16
S18,Undergraduate,ENGR      3,MOEHLIS J M,B,14
S18,Undergraduate,ENGR      3,MOEHLIS J M,B-,12
S18,Undergraduate,ENGR      3,MOEHLIS J M,C+,4
S18,Undergraduate,ENGR      3,MOEHLIS J M,C,7
S18,Undergraduate,ENGR      3,MOEHLIS J M,C-,2
S18,Undergraduate,ENGR      3,MOEHLIS J M,F,9
S18,Undergraduate,ENGR    101,HOUGH K C,A+,2
S18,Undergraduate,ENGR    101,HOUGH K C,A,49
S18,Undergraduate,ENGR    101,HOUGH K C,A-,7
S18,Undergraduate,ENGR    101,HOUGH K C,B+,5
S18,Undergraduate,ENGR    101,HOUGH K C,B,15
S18,Undergraduate,ENGR    101,HOUGH K C,B-,2
S18,Undergraduate,ENGR    101,HOUGH K C,F,1
S18,Undergraduate,ENGR    195C,SUSKO T G,A+,14
S18,Undergraduate,ENGR    195C,SUSKO T G,A,5
S18,Undergraduate,ENGR    195C,SUSKO T G,A-,1
S18,Graduate,ENGR    220B,DOYLE A M,A+,2
S18,Graduate,ENGR    220B,DOYLE A M,A,2
S18,Graduate,ENGR    220B,DOYLE A M,A-,3
S18,Graduate,ENGR    220B,DOYLE A M,B+,2
S18,Graduate,ENGR    220B,DOYLE A M,B,1
S18,Graduate,ENGR    220B,DOYLE A M,C+,1
S18,Graduate,ENGR    220B,PLAXCO K W,A+,2
S18,Graduate,ENGR    220B,PLAXCO K W,A,2
S18,Graduate,ENGR    220B,PLAXCO K W,A-,3
S18,Graduate,ENGR    220B,PLAXCO K W,B+,2
S18,Graduate,ENGR    220B,PLAXCO K W,B,1
S18,Graduate,ENGR    220B,PLAXCO K W,C+,1
