Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
M12,Undergraduate,LATIN     1,LOEHR R M,A+,1
M12,Undergraduate,LATIN     1,LOEHR R M,B,1
M12,Undergraduate,LATIN     1,LOEHR R M,B-,1
M12,Undergraduate,LATIN     1,LOEHR R M,C+,2
M12,Undergraduate,LATIN     1,LOEHR R M,C,1
M12,Undergraduate,LATIN     1,LOEHR R M,D-,1
