Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
S13,Undergraduate,EARTH   144,PORTER S M,A,4
S13,Undergraduate,EARTH   144,PORTER S M,A-,3
S13,Undergraduate,EARTH   144,PORTER S M,B+,4
S13,Undergraduate,EARTH   144,PORTER S M,B,5
S13,Undergraduate,EARTH   144,PORTER S M,B-,3
S13,Undergraduate,EARTH   144,PORTER S M,C+,3
S13,Undergraduate,EARTH   144,PORTER S M,C-,2
S13,Undergraduate,EARTH   144,PORTER S M,D,1
S13,Undergraduate,FLMST   188AD,PORTUGES P C,A,4
S13,Undergraduate,FLMST   188AD,PORTUGES P C,A-,10
S13,Undergraduate,FLMST   188AD,PORTUGES P C,B+,3
S13,Undergraduate,FLMST   188AD,PORTUGES P C,B,2
S13,Undergraduate,FLMST   188AD,PORTUGES P C,B-,2
S13,Undergraduate,FLMST   188AD,PORTUGES P C,C+,1
S13,Undergraduate,FLMST   188AD,PORTUGES P C,F,1
S13,Undergraduate,FLMST   188TV,PORTUGES P C,A,5
S13,Undergraduate,FLMST   188TV,PORTUGES P C,A-,15
S13,Undergraduate,FLMST   188TV,PORTUGES P C,B+,1
S13,Undergraduate,FLMST   188TV,PORTUGES P C,B,1
S13,Undergraduate,FLMST   188TV,PORTUGES P C,B-,2
S13,Undergraduate,FLMST   188TV,PORTUGES P C,F,1
S13,Undergraduate,LIT  CS 102,PORTUGES P C,P,12
S13,Undergraduate,PORT      3,MARQUES-PASCU,A+,1
S13,Undergraduate,PORT      3,MARQUES-PASCU,A,4
S13,Undergraduate,PORT      3,MARQUES-PASCU,A-,6
S13,Undergraduate,PORT      3,MARQUES-PASCU,B+,2
S13,Undergraduate,PORT      3,MARQUES-PASCU,B,8
S13,Undergraduate,PORT      3,MARQUES-PASCU,B-,5
S13,Undergraduate,PORT      3,MARQUES-PASCU,C,4
S13,Undergraduate,PORT      3,MARQUES-PASCU,C-,1
S13,Undergraduate,PORT      3,MARQUES-PASCU,D,1
S13,Undergraduate,PORT      3,MARQUES-PASCU,F,2
S13,Undergraduate,PORT      6,MARQUES-PASCU,A,4
S13,Undergraduate,PORT      6,MARQUES-PASCU,A-,4
S13,Undergraduate,PORT      6,MARQUES-PASCU,B+,3
S13,Undergraduate,PORT      6,MARQUES-PASCU,B,8
S13,Undergraduate,PORT      6,MARQUES-PASCU,B-,2
S13,Undergraduate,PORT      6,MARQUES-PASCU,C,1
S13,Undergraduate,PORT     16B,MARQUES-PASCU,B,5
S13,Undergraduate,PORT     16B,MARQUES-PASCU,C,2
S13,Undergraduate,PORT     16B,MARQUES-PASCU,D,1
S13,Undergraduate,PORT     16B,MARQUES-PASCU,F,2
S13,Undergraduate,PORT    105C,BRITES R A,A,1
S13,Undergraduate,PORT    105C,BRITES R A,A-,4
S13,Undergraduate,PORT    105C,BRITES R A,B+,2
S13,Undergraduate,PORT    105C,BRITES R A,B,3
S13,Undergraduate,PORT    125A,BRITES R A,A+,1
S13,Undergraduate,PORT    125A,BRITES R A,A,9
S13,Undergraduate,PORT    125A,BRITES R A,A-,6
S13,Undergraduate,PORT    125A,BRITES R A,B+,4
S13,Undergraduate,PORT    125A,BRITES R A,B,10
S13,Undergraduate,PORT    125A,BRITES R A,B-,5
S13,Undergraduate,PORT    125A,BRITES R A,C+,1
