Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
M18,Undergraduate,EARTHW   20,ALESSIO P A,A+,5
M18,Undergraduate,EARTHW   20,ALESSIO P A,A,7
M18,Undergraduate,EARTHW   20,ALESSIO P A,A-,4
M18,Undergraduate,EARTHW   20,ALESSIO P A,B+,7
M18,Undergraduate,EARTHW   20,ALESSIO P A,B,8
M18,Undergraduate,EARTHW   20,ALESSIO P A,B-,4
M18,Undergraduate,EARTHW   20,ALESSIO P A,C+,2
M18,Undergraduate,EARTHW   20,ALESSIO P A,C,4
M18,Undergraduate,EARTHW   20,ALESSIO P A,C-,1
M18,Undergraduate,EARTHW   20,ALESSIO P A,D,3
M18,Undergraduate,EARTHW   20,ALESSIO P A,F,5
