Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
S22,Undergraduate,ANTH      2,WALSH C,A,274
S22,Undergraduate,ANTH      2,WALSH C,A-,101
S22,Undergraduate,ANTH      2,WALSH C,A+,11
S22,Undergraduate,ANTH      2,WALSH C,B,37
S22,Undergraduate,ANTH      2,WALSH C,B-,13
S22,Undergraduate,ANTH      2,WALSH C,B+,32
S22,Undergraduate,ANTH      2,WALSH C,C,8
S22,Undergraduate,ANTH      2,WALSH C,C-,5
S22,Undergraduate,ANTH      2,WALSH C,C+,5
S22,Undergraduate,ANTH      2,WALSH C,D,4
S22,Undergraduate,ANTH      2,WALSH C,D-,1
S22,Undergraduate,ANTH      2,WALSH C,D+,6
S22,Undergraduate,ANTH      2,WALSH C,F,18
S22,Undergraduate,ANTH      3,KENNETT D J,A,77
S22,Undergraduate,ANTH      3,KENNETT D J,A-,21
S22,Undergraduate,ANTH      3,KENNETT D J,A+,51
S22,Undergraduate,ANTH      3,KENNETT D J,B,31
S22,Undergraduate,ANTH      3,KENNETT D J,B-,4
S22,Undergraduate,ANTH      3,KENNETT D J,B+,17
S22,Undergraduate,ANTH      3,KENNETT D J,C,9
S22,Undergraduate,ANTH      3,KENNETT D J,C-,3
S22,Undergraduate,ANTH      3,KENNETT D J,C+,5
S22,Undergraduate,ANTH      3,KENNETT D J,D,5
S22,Undergraduate,ANTH      3,KENNETT D J,D-,1
S22,Undergraduate,ANTH      3,KENNETT D J,D+,4
S22,Undergraduate,ANTH      3,KENNETT D J,F,18
S22,Undergraduate,ANTH      7,DAVISON R J,A,11
S22,Undergraduate,ANTH      7,DAVISON R J,A-,13
S22,Undergraduate,ANTH      7,DAVISON R J,A+,6
S22,Undergraduate,ANTH      7,DAVISON R J,B,14
S22,Undergraduate,ANTH      7,DAVISON R J,B-,7
S22,Undergraduate,ANTH      7,DAVISON R J,B+,14
S22,Undergraduate,ANTH      7,DAVISON R J,C,2
S22,Undergraduate,ANTH      7,DAVISON R J,C+,2
S22,Undergraduate,ANTH      7,DAVISON R J,D+,1
S22,Undergraduate,ANTH      7,DAVISON R J,F,2
S22,Undergraduate,ANTH    103B,WERTH S,A,21
S22,Undergraduate,ANTH    103B,WERTH S,A-,8
S22,Undergraduate,ANTH    103B,WERTH S,A+,13
S22,Undergraduate,ANTH    103B,WERTH S,B,5
S22,Undergraduate,ANTH    103B,WERTH S,B-,2
S22,Undergraduate,ANTH    103B,WERTH S,B+,5
S22,Undergraduate,ANTH    103B,WERTH S,C,2
S22,Undergraduate,ANTH    103B,WERTH S,C+,2
S22,Undergraduate,ANTH    103B,WERTH S,D,1
S22,Undergraduate,ANTH    103B,WERTH S,F,1
S22,Undergraduate,ANTH    123MG,THOMPSON GONZ,A,1
S22,Undergraduate,ANTH    123MG,THOMPSON GONZ,A-,4
S22,Undergraduate,ANTH    123MG,THOMPSON GONZ,A+,6
S22,Undergraduate,ANTH    123MG,THOMPSON GONZ,C+,1
S22,Undergraduate,ANTH    123MG,THOMPSON GONZ,D+,1
S22,Undergraduate,ANTH    135,PACHECO R,A,4
S22,Undergraduate,ANTH    135,PACHECO R,A-,9
S22,Undergraduate,ANTH    135,PACHECO R,A+,1
S22,Undergraduate,ANTH    135,PACHECO R,B,3
S22,Undergraduate,ANTH    135,PACHECO R,B-,3
S22,Undergraduate,ANTH    135,PACHECO R,B+,3
S22,Undergraduate,ANTH    135,PACHECO R,C,2
S22,Undergraduate,ANTH    135,PACHECO R,D,1
S22,Undergraduate,ANTH    135,PACHECO R,F,1
S22,Undergraduate,ANTH    143F,WILSON G D,A,28
S22,Undergraduate,ANTH    143F,WILSON G D,A-,1
S22,Undergraduate,ANTH    145,DAVISON R J,A,20
S22,Undergraduate,ANTH    145,DAVISON R J,A+,17
S22,Undergraduate,ANTH    145,DAVISON R J,B,3
S22,Undergraduate,ANTH    145,DAVISON R J,B+,5
S22,Undergraduate,ANTH    145,DAVISON R J,C,1
S22,Undergraduate,ANTH    145,DAVISON R J,C+,1
S22,Undergraduate,ANTH    145,DAVISON R J,F,4
S22,Undergraduate,ANTH    151T,GAULIN S J,A,14
S22,Undergraduate,ANTH    151T,GAULIN S J,A-,11
S22,Undergraduate,ANTH    151T,GAULIN S J,A+,20
S22,Undergraduate,ANTH    151T,GAULIN S J,B,12
S22,Undergraduate,ANTH    151T,GAULIN S J,B-,5
S22,Undergraduate,ANTH    151T,GAULIN S J,B+,13
S22,Undergraduate,ANTH    151T,GAULIN S J,C,5
S22,Undergraduate,ANTH    151T,GAULIN S J,C-,2
S22,Undergraduate,ANTH    151T,GAULIN S J,C+,1
S22,Undergraduate,ANTH    151T,GAULIN S J,D,1
S22,Undergraduate,ANTH    151T,GAULIN S J,F,3
S22,Undergraduate,ANTH    171,BODDY A M,A,25
S22,Undergraduate,ANTH    171,BODDY A M,A-,20
S22,Undergraduate,ANTH    171,BODDY A M,A+,7
S22,Undergraduate,ANTH    171,BODDY A M,B,12
S22,Undergraduate,ANTH    171,BODDY A M,B-,8
S22,Undergraduate,ANTH    171,BODDY A M,B+,11
S22,Undergraduate,ANTH    171,BODDY A M,C,3
S22,Undergraduate,ANTH    171,BODDY A M,C-,1
S22,Undergraduate,ANTH    171,BODDY A M,C+,4
S22,Undergraduate,ANTH    171,BODDY A M,D,1
S22,Undergraduate,ANTH    171,BODDY A M,D+,2
S22,Undergraduate,ANTH    195A,SALDIVAR TANA,A-,1
S22,Undergraduate,ANTH    195A,SALDIVAR TANA,A+,5
S22,Undergraduate,ANTH    197EB,MELTON M A,A,12
S22,Undergraduate,ANTH    197EB,MELTON M A,A-,4
S22,Undergraduate,ANTH    197EB,MELTON M A,B,4
S22,Undergraduate,ANTH    197EB,MELTON M A,B-,1
S22,Undergraduate,ANTH    197EB,MELTON M A,C+,1
S22,Undergraduate,ANTH    197EB,MELTON M A,D,1
S22,Undergraduate,ANTH    197EB,MELTON M A,F,2
S22,Undergraduate,ANTH    197ES,SALDIVAR TANA,A,3
S22,Undergraduate,ANTH    197ES,SALDIVAR TANA,A-,2
S22,Undergraduate,ANTH    197ES,SALDIVAR TANA,A+,20
S22,Undergraduate,ANTH    197ES,SALDIVAR TANA,B+,2
S22,Undergraduate,ANTH    197ES,SALDIVAR TANA,D,1
S22,Graduate,ANTH    239A,KENNETT D J,A,4
S22,Graduate,ANTH    239A,KENNETT D J,A-,1
S22,Graduate,ANTH    241A,LAWSON D W,A,6
S22,Graduate,ANTH    245IA,BROWN M,S,6
S22,Graduate,ANTH    250RP,PACHECO R,A+,8
S22,Graduate,ANTH    253,THOMPSON GONZ,A,1
S22,Graduate,ANTH    253,THOMPSON GONZ,A-,2
S22,Graduate,ANTH    253,THOMPSON GONZ,B+,2
