Quarter,Course Level2,Course,Instructor,Grade Given,Sum of Student Count
M14,Undergraduate,ASTRO     1,GELLER R M,A+,2
M14,Undergraduate,ASTRO     1,GELLER R M,A,14
M14,Undergraduate,ASTRO     1,GELLER R M,A-,3
M14,Undergraduate,ASTRO     1,GELLER R M,B+,12
M14,Undergraduate,ASTRO     1,GELLER R M,B,17
M14,Undergraduate,ASTRO     1,GELLER R M,B-,8
M14,Undergraduate,ASTRO     1,GELLER R M,C+,6
M14,Undergraduate,ASTRO     1,GELLER R M,C,7
M14,Undergraduate,ASTRO     1,GELLER R M,C-,4
M14,Undergraduate,ASTRO     1,GELLER R M,D,1
M14,Undergraduate,ASTRO     1,GELLER R M,F,5
