Quarter,Course Level,Course,Instructor,Grade Given,Sum of Student Count
W10,Undergraduate,LAWSO     3B,GITTLER J,P,16
W10,Undergraduate,LAWSO     3B,LIBEU A,P,16
W10,Undergraduate,LAWSO     5B,DARIAN-SMITH,A,10
W10,Undergraduate,LAWSO     5B,DARIAN-SMITH,F,1
W10,Undergraduate,LAWSO   163,PRIETO S G,A,5
W10,Undergraduate,LAWSO   163,PRIETO S G,A-,2
W10,Undergraduate,LAWSO   163,PRIETO S G,B+,3
W10,Undergraduate,LAWSO   163,PRIETO S G,B,3
W10,Undergraduate,LAWSO   163,PRIETO S G,B-,2
W10,Undergraduate,LAWSO   163,PRIETO S G,C+,1
W10,Undergraduate,LAWSO   163,PRIETO S G,C,2
W10,Undergraduate,LAWSO   163,PRIETO S G,C-,2
